instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,lp_results: witness computation time,lp_results: number of witnesses,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: resilience lp approximation,lp_results: Resilience,lp_results: error,ilp_results: witness computation time,ilp_results: number of witnesses,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: Resilience,ilp_results: error,ilp_results_600: witness computation time,ilp_results_600: number of witnesses,ilp_results_600: Solve Time,ilp_results_600: Solver Solution Time,ilp_results_600: Resilience,ilp_results_600: error,ilp_results_60: witness computation time,ilp_results_60: number of witnesses,ilp_results_60: Solve Time,ilp_results_60: Solver Solution Time,ilp_results_60: Resilience,ilp_results_60: error,ilp_results_10: witness computation time,ilp_results_10: number of witnesses,ilp_results_10: Solve Time,ilp_results_10: Solver Solution Time,ilp_results_10: Resilience,ilp_results_10: error
1668971705.067223,SJ-conf,100,1668971683.468378,2.964646464646465,0.5,4.5,100,921,True,100,x86_64,0.02289880160242319,1072,0.11094904970377684,0.055524247000001026,401,401.0,,0.0241994708776474,1072,0.15274307131767273,0.054841380999999245,401.0,,0.024920754134655,1072,0.15082259383052588,0.054429791999998756,401.0,,0.025899097323417664,1072,0.15099881123751402,0.05455162400000013,401.0,,0.02465063612908125,1072,0.13122400641441345,0.05365163599999967,401.0,
1668971706.744078,SJ-conf,100,1668971683.468378,3.005050505050505,0.5,4.5,100,1011,True,100,x86_64,0.02323473058640957,1332,0.11503663659095764,0.06550436700000084,424,424.0,,0.023554766550660133,1332,0.1792853632941842,0.06473294300000099,424.0,,0.024102678522467613,1332,0.17179320100694895,0.06424599899999883,424.0,,0.02345331758260727,1332,0.15636010840535164,0.06451721900000074,424.0,,0.023322494700551033,1332,0.15445786993950605,0.06457373499999974,424.0,
1668971708.674304,SJ-conf,100,1668971683.468378,3.045454545454546,0.5,4.5,100,1110,True,100,x86_64,0.021657868288457394,1508,0.12965933419764042,0.07396141799999967,435,435.0,,0.023893963545560837,1508,0.17290374543517828,0.0740625399999999,435.0,,0.02473039273172617,1508,0.16783249843865633,0.0738273679999999,435.0,,0.024309992790222168,1508,0.1843934589996934,0.07420701599999902,435.0,,0.02462295349687338,1508,0.19401915092021227,0.0750504559999996,435.0,
1668971710.828022,SJ-conf,100,1668971683.468378,3.085858585858586,0.5,4.5,100,1218,True,100,x86_64,0.024525538086891174,1860,0.1518590534105897,0.09318964399999885,448,448.0,,0.026815797202289104,1860,0.19815757311880589,0.09109769499999842,448.0,,0.028911232016980648,1860,0.20154504850506783,0.091834206999998,448.0,,0.026223083958029747,1860,0.19544352311640978,0.09012529299999983,448.0,,0.025083346292376518,1860,0.18871891498565674,0.08921349799999945,448.0,
1668971713.318008,SJ-conf,100,1668971683.468378,3.1262626262626263,0.5,4.5,100,1337,True,100,x86_64,0.024564535357058048,2156,0.17159531638026237,0.10767738600000243,456,456.0,,0.026125334203243256,2156,0.22213326580822468,0.10545610899999858,456.0,,0.025450851768255234,2156,0.22217263001948595,0.10434831299999914,456.0,,0.025890376418828964,2156,0.22264926508069038,0.10536597699999817,456.0,,0.026372981257736683,2156,0.22638051491230726,0.10541404599999993,456.0,
1668971716.150527,SJ-conf,100,1668971683.468378,3.166666666666667,0.5,4.5,100,1467,True,100,x86_64,0.024474202655255795,2522,0.19125827122479677,0.12448880299999843,459,459.0,,0.025831577368080616,2522,0.25401392579078674,0.12156026399999931,459.0,,0.02573668770492077,2522,0.23853003419935703,0.12097198900000095,459.0,,0.026166209019720554,2522,0.2407799083739519,0.12270690499999759,459.0,,0.026817655190825462,2522,0.24393218290060759,0.12248662200000027,459.0,
1668971719.343817,SJ-conf,100,1668971683.468378,3.207070707070707,0.5,4.5,100,1610,True,100,x86_64,0.024395755492150784,3099,0.227010534144938,0.15030987100000104,462,462.0,,0.02620613295584917,3099,0.2884927885606885,0.14847246700000127,462.0,,0.025546172633767128,3099,0.3083031661808491,0.14877453600000123,462.0,,0.025477323681116104,3099,0.29526672046631575,0.1461155930000011,462.0,,0.02719795238226652,3099,0.29899739287793636,0.14695370000000096,462.0,
1668971723.245081,SJ-conf,100,1668971683.468378,3.247474747474748,0.5,4.5,100,1767,True,100,x86_64,0.023967791348695755,3853,0.2644483158364892,0.1822239159999981,470,470.0,,0.025474144145846367,3853,0.3667361540719867,0.1835999560000019,470.0,,0.026034124195575714,3853,0.35308619774878025,0.18374995199999944,470.0,,0.02537783421576023,3853,0.3287153961136937,0.18150806599999925,470.0,,0.026065495796501637,3853,0.34278015326708555,0.18168502500000017,470.0,
1668971727.946001,SJ-conf,100,1668971683.468378,3.287878787878788,0.5,4.5,100,1940,True,100,x86_64,0.02436119318008423,4408,0.28777261171489954,0.20693353400000092,471,471.0,,0.02580462582409382,4408,0.37642701901495457,0.20475730999999797,471.0,,0.025837632827460766,4408,0.40271292719990015,0.2126884750000002,471.0,,0.025924508459866047,4408,0.3668563598766923,0.20616316899999987,471.0,,0.025399891659617424,4408,0.4007591884583235,0.2102031399999973,471.0,
1668971733.151073,SJ-conf,100,1668971683.468378,3.3282828282828287,0.5,4.5,100,2129,True,100,x86_64,0.025953516364097595,5156,0.35853556264191866,0.24741638999999793,473,473.0,,0.02678511943668127,5156,0.4137180596590042,0.2462219250000004,473.0,,0.02657349407672882,5156,0.42513191886246204,0.24219262500000127,473.0,,0.026069040410220623,5156,0.4303579367697239,0.2477913630000046,473.0,,0.028316428884863853,5156,0.4688407937064767,0.24371214499999638,473.0,
1668971739.18311,SJ-conf,100,1668971683.468378,3.368686868686869,0.5,4.5,100,2337,True,100,x86_64,0.024925796315073967,6045,0.3863680809736252,0.2858716389999998,477,477.0,,0.026535432785749435,6045,0.517534988000989,0.28807230200000333,477.0,,0.026796387508511543,6045,0.529439952224493,0.28458539799999727,477.0,,0.026029780507087708,6045,0.5405363123863935,0.28551726200000616,477.0,,0.02593427337706089,6045,0.5421252110973,0.28580400900000313,477.0,
1668971746.314576,SJ-conf,100,1668971683.468378,3.409090909090909,0.5,4.5,100,2565,True,100,x86_64,0.024898167699575424,7206,0.514675460755825,0.3423685950000035,478,478.0,,0.02700700704008341,7206,0.5924591803923249,0.3460146700000024,478.0,,0.02943256590515375,7206,0.6081516668200493,0.3530283400000016,478.0,,0.028519838117063046,7206,0.6047396520152688,0.33852071200000466,478.0,,0.026524593122303486,7206,0.5887144645676017,0.3385502360000032,478.0,
1668971754.740429,SJ-conf,100,1668971683.468378,3.44949494949495,0.5,4.5,100,2815,True,100,x86_64,0.02603021450340748,8760,0.6910387855023146,0.4203275529999999,478,478.0,,0.03010824415832758,8760,0.688218155875802,0.4209027639999974,478.0,,0.027823306620121002,8760,0.6704729543998837,0.41994685399999554,478.0,,0.027432586066424847,8760,0.7151665203273296,0.411625094999998,478.0,,0.028082044795155525,8760,0.6988192666321993,0.41773390000000177,478.0,
1668971764.795189,SJ-conf,100,1668971683.468378,3.48989898989899,0.5,4.5,100,3089,True,100,x86_64,0.02586941048502922,10322,0.7770314840599895,0.4915308510000074,480,480.0,,0.02853957563638687,10322,0.779682744294405,0.4823254800000001,480.0,,0.02772474382072687,10322,0.8180732550099492,0.4935488760000055,480.0,,0.028568919748067856,10322,0.7915569888427854,0.49049257800000134,480.0,,0.028868007473647594,10322,0.8117796434089541,0.5017070199999978,480.0,
1668971776.497075,SJ-conf,100,1668971683.468378,3.5303030303030307,0.5,4.5,100,3390,True,100,x86_64,0.029954313300549984,11948,0.9854528466239572,0.5798193039999973,481,481.0,,0.030049333348870277,11948,0.9204676896333694,0.5784846749999986,481.0,,0.029739761725068092,11948,0.8884146567434072,0.5741480769999896,481.0,,0.029771135188639164,11948,0.9989804141223431,0.6684280999999999,481.0,,0.030069973319768906,11948,0.9236764153465629,0.576191589000004,481.0,
1668971790.19447,SJ-conf,100,1668971683.468378,3.570707070707071,0.5,4.5,100,3721,True,100,x86_64,0.02860728371888399,14119,1.1263974029570818,0.6857130540000043,481,481.0,,0.031127811409533024,14119,1.1028799703344703,0.6855513920000078,481.0,,0.03163379896432161,14119,1.099056452512741,0.6875587870000004,481.0,,0.033458979800343513,14119,1.0838927682489157,0.687448326000009,481.0,,0.030648695304989815,14119,1.0688670864328742,0.6741219390000026,481.0,
1668971806.199129,SJ-conf,100,1668971683.468378,3.611111111111111,0.5,4.5,100,4084,True,100,x86_64,0.03021770529448986,17085,1.2522155744954944,0.839785918000004,481,481.0,,0.035274322144687176,17085,1.3528285706415772,0.8274971299999976,481.0,,0.0321711516007781,17085,1.3737997813150287,0.8616187519999983,481.0,,0.03422678913921118,17085,1.3008239837363362,0.8311262680000056,481.0,,0.033497937954962254,17085,1.322206056676805,0.8376169719999922,481.0,
1668971825.552008,SJ-conf,100,1668971683.468378,3.651515151515152,0.5,4.5,100,4482,True,100,x86_64,0.03396690543740988,20021,1.3574230568483472,0.9535086650000011,481,481.0,,0.03154847677797079,20021,1.4431574186310172,0.9426420340000021,481.0,,0.030919295735657215,20021,1.4929338861256838,0.9545327940000021,481.0,,0.03238548804074526,20021,1.4547751694917679,0.9468976569999938,481.0,,0.03311031125485897,20021,1.5022539589554071,0.9633683490000067,481.0,
1668971847.459745,SJ-conf,100,1668971683.468378,3.691919191919192,0.5,4.5,100,4919,True,100,x86_64,0.03209753055125475,23775,1.6749457651749253,1.117528827000001,481,481.0,,0.03204904869198799,23775,1.8076698640361428,1.1490661359999876,481.0,,0.03436441067606211,23775,1.9277062797918916,1.1762086109999927,481.0,,0.035011923871934414,23775,1.9434650084003806,1.194655369000003,481.0,,0.03792970348149538,23775,1.975493198260665,1.202796492999994,481.0,
1668971874.265601,SJ-conf,100,1668971683.468378,3.7323232323232327,0.5,4.5,100,5399,True,100,x86_64,0.038574387319386005,27748,2.2640054328367114,1.4508411209999963,481,481.0,,0.038471915759146214,27748,2.2560022296383977,1.3978219949999868,481.0,,0.03790245112031698,27748,2.13025741931051,1.3499274910000167,481.0,,0.035301849246025085,27748,2.1593707390129566,1.3260728749999942,481.0,,0.03603818081319332,27748,2.0529013704508543,1.325547054999987,481.0,
1668971905.628356,SJ-conf,100,1668971683.468378,3.772727272727273,0.5,4.5,100,5925,True,100,x86_64,0.03491003345698118,33018,2.3682335494086146,1.5843298350000055,481,481.0,,0.03541819006204605,33018,2.4336070381104946,1.5920132359999855,481.0,,0.0350552499294281,33018,2.465230052359402,1.6126458230000082,481.0,,0.03413712419569492,33018,2.667453357949853,1.6477637929999958,481.0,,0.03838472347706556,33018,2.3865856835618615,1.5645466059999933,481.0,
1668971942.099512,SJ-conf,100,1668971683.468378,3.8131313131313136,0.5,4.5,100,6503,True,100,x86_64,0.03378629311919212,39128,2.696694158948958,1.8988212900000008,481,481.0,,0.037104262970387936,39128,3.004543211311102,1.9525799440000071,481.0,,0.036119451746344566,39128,2.86063021235168,1.9010501040000065,481.0,,0.03805931005626917,39128,2.8738860907033086,1.894348731000008,481.0,,0.03578021749854088,39128,2.9486991185694933,1.9112015860000042,481.0,
1668971984.897974,SJ-conf,100,1668971683.468378,3.853535353535354,0.5,4.5,100,7137,True,100,x86_64,0.03963134065270424,46806,3.481254169717431,2.3064483510000287,481,481.0,,0.04384661931544542,46806,3.58241287432611,2.2794657069999857,481.0,,0.04212386533617973,46806,3.829232705757022,2.388169521000009,481.0,,0.045013852417469025,46806,3.6759804487228394,2.3538963699999726,481.0,,0.042301892302930355,46806,3.5727907260879874,2.317099229000007,481.0,
1668972037.411542,SJ-conf,100,1668971683.468378,3.893939393939394,0.5,4.5,100,7833,True,100,x86_64,0.042652457021176815,54908,3.931972809135914,2.668423746999963,481,481.0,,0.043461186811327934,54908,4.191389376297593,2.686195584000018,481.0,,0.04524950124323368,54908,4.411066014319658,2.7821022170000447,481.0,,0.04664241895079613,54908,4.130088715814054,2.7354086459999962,481.0,,0.04123695194721222,54908,4.442259048111737,2.7970130809999887,481.0,
1668972098.701456,SJ-conf,100,1668971683.468378,3.9343434343434347,0.5,4.5,100,8596,True,100,x86_64,0.043043483048677444,64066,5.053881634026766,3.2287160060000133,481,481.0,,0.05091478396207094,64066,5.110993037931621,3.334820157000024,481.0,,0.0473089087754488,64066,5.392465685494244,3.3469486340000003,481.0,,0.049596112221479416,64066,5.430993163026869,3.382817738999961,481.0,,0.05242154095321894,64066,5.920458720996976,3.5076440079999998,481.0,
1668972172.66027,SJ-conf,100,1668971683.468378,3.974747474747475,0.5,4.5,100,9435,True,100,x86_64,0.05538393370807171,74682,6.062068943865597,3.934654853999973,481,481.0,,0.0576153676956892,74682,5.334354093298316,3.7493729669999993,481.0,,0.05485623423010111,74682,5.719871901907027,3.889729898999974,481.0,,0.05681781563907862,74682,5.758418918587267,3.9197852449999573,481.0,,0.05643586441874504,74682,6.269873570650816,4.102839342999971,481.0,
1668972257.158058,SJ-conf,100,1668971683.468378,4.015151515151516,0.5,4.5,100,10355,True,100,x86_64,0.058090769685804844,86968,7.00114088319242,4.555912933999991,481,481.0,,0.06092639174312353,86968,7.174879587255418,4.8308427160000065,481.0,,0.06956771574914455,86968,6.306734949350357,4.418933863999996,481.0,,0.05840212572365999,86968,6.751377206295729,4.562954634999983,481.0,,0.06002140324562788,86968,6.4113497994840145,4.42264057400007,481.0,
1668972354.823167,SJ-conf,100,1668971683.468378,4.055555555555555,0.5,4.5,100,11364,True,100,x86_64,0.06285105738788843,101695,7.972527282312512,5.15933881400008,481,481.0,,0.06740986555814743,101695,6.793793980032206,4.852639420999935,481.0,,0.05619965586811304,101695,6.8373917462304235,4.85282778699991,481.0,,0.05896568205207586,101695,6.773007904179394,4.869052171000021,481.0,,0.058371350169181824,101695,6.926092574372888,4.918561855999997,481.0,
1668972463.918934,SJ-conf,100,1668971683.468378,4.095959595959597,0.5,4.5,100,12472,True,100,x86_64,0.0595975685864687,118543,8.527487030252814,5.686515826999994,481,481.0,,0.06369530409574509,118543,8.307720124721527,5.888689864000071,481.0,,0.06278973631560802,118543,8.147266116924584,5.736360569999988,481.0,,0.06182904541492462,118543,8.140686379745603,5.779956209000034,481.0,,0.06518776062875986,118543,8.152687894180417,5.736657351999952,481.0,
1668972590.679485,SJ-conf,100,1668971683.468378,4.136363636363637,0.5,4.5,100,13688,True,100,x86_64,0.07119108457118273,137715,9.270609697327018,6.4061357109999335,481,481.0,,0.06665689963847399,137715,9.665261900052428,6.733374658999992,481.0,,0.07427545636892319,137715,9.020127001218498,6.41602697299993,481.0,,0.06842893734574318,137715,9.554415971972048,6.690397859999962,481.0,,0.07589315436780453,137715,9.213117517530918,6.540637581000055,481.0,
1668972736.344445,SJ-conf,100,1668971683.468378,4.1767676767676765,0.5,4.5,100,15023,True,100,x86_64,0.07567066885530949,158797,11.879157541319728,7.690741721999984,481,481.0,,0.09261813014745712,158797,10.935272764414549,7.644480656999917,481.0,,0.08579147327691317,158797,11.15215587709099,7.725268058999973,481.0,,0.08194584213197231,158797,10.77799931820482,7.602160197000103,481.0,,0.08009669277817011,158797,11.341793433763087,7.85521683900015,481.0,
1668972907.166945,SJ-conf,100,1668971683.468378,4.217171717171718,0.5,4.5,100,16488,True,100,x86_64,0.08277321048080921,181447,14.20947246067226,9.142813581999917,481,481.0,,0.08989921491593122,181447,13.824588957242668,9.201642280999977,481.0,,0.10054767038673162,181447,13.71590394899249,9.398397713999884,481.0,,0.10449503920972347,181447,12.831012263894081,8.816862162000007,481.0,,0.08487213496118784,181447,12.68622243963182,8.775983965000023,481.0,
1668973106.734159,SJ-conf,100,1668971683.468378,4.257575757575758,0.5,4.5,100,18095,True,100,x86_64,0.09061716590076685,204562,14.972079832106829,9.871705655999904,481,481.0,,0.08918032608926296,204562,12.488306644372642,9.196812008000052,481.0,,0.07552397530525923,204562,13.506945166736841,9.65298820199996,481.0,,0.08537519071251154,204562,14.493115462362766,9.998699329000146,481.0,,0.10702340304851532,204562,14.229318163357675,10.588216770999907,481.0,
1668973324.321056,SJ-conf,100,1668971683.468378,4.2979797979797985,0.5,4.5,100,19860,True,100,x86_64,0.08230883534997702,234488,19.15495371259749,11.873460102999843,481,481.0,,0.13055603206157684,234488,16.81666658166796,11.465279850999877,481.0,,0.10531456302851439,234488,17.0367047842592,11.450953927,481.0,,0.1151264775544405,234488,17.558261145837605,11.567324161999977,481.0,,0.12429551780223846,234488,16.700344576500356,11.641824101999873,481.0,
1668973582.826499,SJ-conf,100,1668971683.468378,4.338383838383839,0.5,4.5,100,21796,True,100,x86_64,0.1117717819288373,269092,21.561358656734228,13.699472599000046,481,481.0,,0.12502733245491982,269092,19.569637954235077,13.15329418600004,481.0,,0.1336225001141429,269092,20.065017291344702,13.21203680099984,481.0,,0.12560184206813574,269092,19.721194602549076,13.19882700700009,481.0,,0.12087286449968815,269092,20.63245281856507,13.396757199000149,481.0,
1668973881.126382,SJ-conf,100,1668971683.468378,4.378787878787879,0.5,4.5,100,23921,True,100,x86_64,0.13833501562476158,307768,26.811120255850255,16.199331024000003,481,481.0,,0.15329419076442719,307768,25.76688263658434,16.30763509899998,481.0,,0.15548022370785475,307768,24.459399312734604,15.635104586000125,481.0,,0.15200113784521818,307768,22.651112657040358,15.553350722000232,481.0,,0.11932948976755142,307768,21.66880464553833,14.774257212000066,481.0,
1668974227.812987,SJ-conf,100,1668971683.468378,4.41919191919192,0.5,4.5,100,26253,True,100,x86_64,0.13031452428549528,346076,25.799588287249207,16.900745045999884,481,481.0,,0.13203997910022736,346076,25.3579466547817,16.88700012299978,481.0,,0.137739771977067,346076,28.800876301713288,17.71003404599969,481.0,,0.14865592867136002,346076,27.00269369687885,17.34880344200019,481.0,,0.15511943120509386,346076,26.100369648076594,17.189491971999814,481.0,
1668974613.017544,SJ-conf,100,1668971683.468378,4.45959595959596,0.5,4.5,100,28813,True,100,x86_64,0.16644226759672165,389433,33.589774874038994,19.70029329199997,481,481.0,,0.19055585842579603,389433,28.831419670023024,18.86495603000003,481.0,,0.16268224269151688,389433,28.702148388139904,19.06199206600013,481.0,,0.16695936862379313,389433,30.773849938996136,19.651603937000345,481.0,,0.17386975418776274,389433,31.050327403470874,19.84403115899977,481.0,
1668975051.271217,SJ-conf,100,1668971683.468378,4.5,0.5,4.5,100,31622,True,100,x86_64,0.1897660456597805,432655,35.5504284966737,22.022829981000086,481,481.0,,0.19416097458451986,432655,30.894458740018308,20.73625268199976,481.0,,0.15953869000077248,432655,31.533688423223794,21.028470398999616,481.0,,0.16017238143831491,432655,30.971946698613465,20.814244334999785,481.0,,0.16206019651144743,432655,32.913235146552324,21.450253001999954,5529.0,
1669858102.474148,SJ-conf,100,1669858102.47315,0.5,0.5,4.5,100,3,True,100,x86_64,0.08426530938595533,1,0.08623548597097397,0.004874765000000281,4,4.0,,0.08225879818201065,1,0.04422876052558422,0.005462405000000281,4.0,,0.08345051016658545,1,0.04089999012649059,0.004255530000000007,4.0,,0.08283939491957426,1,0.03962693642824888,0.0043959999999998445,4.0,,0.07045739609748125,1,0.04028703831136227,0.003799880000000311,4.0,
1669858103.239518,SJ-conf,100,1669858102.47315,0.5404040404040404,0.5,4.5,100,3,True,100,x86_64,0.07081281021237373,1,0.036207105964422226,0.0038790519999998274,4,4.0,,0.07424170710146427,1,0.035887095145881176,0.004145491000000057,4.0,,0.0731757553294301,1,0.04899231716990471,0.0037839889999999876,4.0,,0.07378677371889353,1,0.03944706451147795,0.0038810869999998943,4.0,,0.07223679404705763,1,0.04031398147344589,0.003950634000000175,4.0,
1669858103.90087,SJ-conf,100,1669858102.47315,0.5808080808080808,0.5,4.5,100,3,True,100,x86_64,0.06861861050128937,1,0.04019409231841564,0.004544278000000013,4,4.0,,0.07210094574838877,1,0.03866798058152199,0.003925090999999714,4.0,,0.07383368350565434,1,0.0390191413462162,0.0041433920000000235,4.0,,0.07033170480281115,1,0.04156224150210619,0.005047484999999963,4.0,,0.07234745193272829,1,0.0701226769015193,0.0039650279999996485,4.0,
1669858104.584817,SJ-conf,100,1669858102.47315,0.6212121212121212,0.5,4.5,100,4,True,100,x86_64,0.0697471834719181,1,0.04001580085605383,0.003916827000000289,4,4.0,,0.07033876981586218,1,0.04657968319952488,0.0039332379999996725,4.0,,0.07116974517703056,1,0.043117815628647804,0.0038791059999998545,4.0,,0.0743966605514288,1,0.0409880094230175,0.0042224289999999165,4.0,,0.07222498580813408,1,0.043895539827644825,0.0038935719999999563,4.0,
1669858105.251943,SJ-conf,100,1669858102.47315,0.6616161616161617,0.5,4.5,100,4,True,100,x86_64,0.07102289609611034,1,0.037085860036313534,0.003922133999999744,4,4.0,,0.07362047210335732,1,0.040159301832318306,0.004590143000000602,4.0,,0.06958505604416132,1,0.0429430166259408,0.003994000999999692,4.0,,0.0724458247423172,1,0.039737445302307606,0.004009664999999885,4.0,,0.07431936264038086,1,0.03842299431562424,0.003942512999999259,4.0,
1669858105.905976,SJ-conf,100,1669858102.47315,0.702020202020202,0.5,4.5,100,5,True,100,x86_64,0.06898303050547838,1,0.042394207790493965,0.0031610889999997838,4,4.0,,0.07416028715670109,1,0.046481529250741005,0.003953977000000108,4.0,,0.07130312267690897,1,0.036129219457507133,0.003941799999999773,4.0,,0.07053024414926767,1,0.04030480235815048,0.0050445720000000804,4.0,,0.07403173483908176,1,0.0368097135797143,0.0039630009999997995,4.0,
1669858106.5624,SJ-conf,100,1669858102.47315,0.7424242424242424,0.5,4.5,100,5,True,100,x86_64,0.06824524234980345,1,0.040114724077284336,0.003940216000000163,4,4.0,,0.07311567757278681,1,0.03663311246782541,0.004512421999999461,4.0,,0.07423832174390554,1,0.03610045090317726,0.003922267999999285,4.0,,0.07310811430215836,1,0.03895899374037981,0.004208809000000535,4.0,,0.0737859308719635,1,0.0397347342222929,0.003058432000000444,4.0,
1669858107.212989,SJ-conf,100,1669858102.47315,0.7828282828282829,0.5,4.5,100,6,True,100,x86_64,0.07018753327429295,1,0.04558514337986708,0.003866844000000036,4,4.0,,0.07269890327006578,1,0.04640966281294823,0.004052568999999728,4.0,,0.07332750130444765,1,0.04805408604443073,0.004236600000000479,4.0,,0.07378842774778605,1,0.08295507170259953,0.004171876000000019,4.0,,0.07216884568333626,1,0.07241075858473778,0.004053694999999635,4.0,
1669858107.967062,SJ-conf,100,1669858102.47315,0.8232323232323233,0.5,4.5,100,6,True,100,x86_64,0.06837307941168547,1,0.03859616722911596,0.003986800000000734,4,4.0,,0.07090926077216864,1,0.06734154187142849,0.004065053000000596,4.0,,0.07385757472366095,1,0.03685816191136837,0.0031603369999997355,4.0,,0.0672306390479207,1,0.038756405003368855,0.002891054000000004,4.0,,0.06435562577098608,1,0.041550830006599426,0.0029422740000004666,4.0,
1669858107.904801,SJ-conf,100,1669858102.47046,1.7525252525252526,0.5,4.5,100,56,True,100,x86_64,0.06728517729789019,1,0.08089990494772792,0.0038906030000003256,3,3.0,,0.07319725211709738,1,0.08428593399003148,0.004443745999999749,3.0,,0.0751012209802866,1,0.03846781235188246,0.00438978199999962,3.0,,0.07145645702257752,1,0.04437771299853921,0.005032126999999775,3.0,,0.06874682987108827,1,0.04480304894968867,0.005164238999999959,3.0,
1669858107.886637,SJ-conf,100,1669858102.47046,1.7525252525252526,0.5,4.5,100,56,True,100,x86_64,0.07167548080906272,1,0.09430276183411479,0.004899981000000331,2,2.0,,0.07300671376287937,1,0.08428597822785378,0.0044832980000002465,2.0,,0.07509990688413382,1,0.04767117602750659,0.004255786999999955,2.0,,0.07365255383774638,1,0.04426392214372754,0.0037170830000006205,2.0,,0.07185032917186618,1,0.03972209710627794,0.0036549819999995847,2.0,
1669858108.29796,SJ-conf,100,1669858102.470313,1.9545454545454546,0.5,4.5,100,90,True,100,x86_64,0.06235665921121836,1,0.03762420453131199,0.004250543999999579,5,5.0,,0.06614315044134855,1,0.041135470382869244,0.003920710000000049,5.0,,0.06283378507941961,1,0.03663375414907932,0.004071645999999873,5.0,,0.07419039215892553,1,0.07660719845443964,0.004745326000000105,5.0,,0.07000365201383829,1,0.04084076266735792,0.004053865999999573,5.0,
1669858108.408615,SJ-conf,100,1669858102.470539,1.873737373737374,0.5,4.5,100,74,True,100,x86_64,0.07252098573371768,2,0.04454925935715437,0.004944283999999577,5,5.0,,0.07823983812704682,2,0.042749264277517796,0.0042107300000004955,5.0,,0.06224320409819484,2,0.06871691020205617,0.003342300999999992,5.0,,0.07087323302403092,2,0.048662647139281034,0.005619169000000923,5.0,,0.06537856487557292,2,0.039976542349904776,0.003404982999999362,5.0,
1669858108.632025,SJ-conf,100,1669858102.47315,0.8636363636363636,0.5,4.5,100,7,True,100,x86_64,0.06803555972874165,1,0.07262605242431164,0.0035430660000006498,4,4.0,,0.07167248986661434,1,0.040022446773946285,0.003959705999999841,4.0,,0.0761327501386404,1,0.04420754872262478,0.003950926999999993,4.0,,0.06377226673066616,1,0.04114130511879921,0.0029321430000006643,4.0,,0.06399737019091845,1,0.039316979236900806,0.0038808660000002604,4.0,
1669858108.60888,SJ-conf,100,1669858102.470514,1.9141414141414144,0.5,4.5,100,82,True,100,x86_64,0.06210372829809785,1,0.08436118671670556,0.004719735000000114,3,3.0,,0.07649887120351195,1,0.037881080992519855,0.0044199129999995534,3.0,,0.07332884473726153,1,0.050247810781002045,0.00449513800000112,3.0,,0.07281521707773209,1,0.042521373834460974,0.004596653000000117,3.0,,0.07422874169424176,1,0.04412754392251372,0.0038789279999988935,3.0,
1669858108.658688,SJ-conf,100,1669858102.47046,1.792929292929293,0.5,4.5,100,62,True,100,x86_64,0.0716934660449624,1,0.05373715702444315,0.0031389080000003844,2,2.0,,0.07560395495966077,1,0.040157067123800516,0.0040810499999999195,2.0,,0.07293133391067386,1,0.04906169092282653,0.005480523000000126,2.0,,0.07417602883651853,1,0.042190724052488804,0.00394087500000051,2.0,,0.0767466607503593,1,0.044769839849323034,0.0038648539999996956,2.0,
1669858108.65088,SJ-conf,100,1669858102.47046,1.792929292929293,0.5,4.5,100,62,True,100,x86_64,0.06846567615866661,1,0.06110876798629761,0.0042097270000001075,3,3.0,,0.07237620512023568,1,0.04694253392517567,0.005331785000000089,3.0,,0.07184673193842173,1,0.04733649082481861,0.0052087739999997495,3.0,,0.073079579975456,1,0.04593075532466173,0.004274642999999578,3.0,,0.07551800925284624,1,0.04615836590528488,0.004305500999999268,3.0,
1669858108.962027,SJ-conf,100,1669858102.470313,1.994949494949495,0.5,4.5,100,98,True,100,x86_64,0.05755820497870445,3,0.042851854115724564,0.004265061999999986,11,11.0,,0.06296717002987862,3,0.03800782095640898,0.0042966839999998285,11.0,,0.06569734122604132,3,0.03340246248990297,0.004226928999999657,11.0,,0.07169472891837358,3,0.035075933672487736,0.004111371000000474,11.0,,0.06799407210201025,3,0.037133981473743916,0.00410342800000052,11.0,
1669858109.101607,SJ-conf,100,1669858102.470539,1.9141414141414144,0.5,4.5,100,82,True,100,x86_64,0.07205840712413192,2,0.04005673201754689,0.004596849000000347,5,5.0,,0.07206578413024545,2,0.03956319019198418,0.004951195000000297,5.0,,0.07369760097935796,2,0.04260337399318814,0.004284565999999046,5.0,,0.07706930721178651,2,0.05842889193445444,0.005621290000000556,5.0,,0.07754306169226766,2,0.04077877104282379,0.004246696999999244,5.0,
1669858109.301165,SJ-conf,100,1669858102.47315,0.9040404040404041,0.5,4.5,100,8,True,100,x86_64,0.06819854583591223,1,0.03637939319014549,0.0043340119999992766,4,4.0,,0.06596132460981607,1,0.03952592611312866,0.0041683399999996595,4.0,,0.0730459438636899,1,0.039669557474553585,0.003914721000000121,4.0,,0.06035143695771694,1,0.040720706805586815,0.003930727000000189,4.0,,0.06364567298442125,1,0.03872265387326479,0.0031905729999994747,4.0,
