instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,lp_results: witness computation time,lp_results: number of witnesses,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: resilience lp approximation,lp_results: Resilience,lp_results: error,ilp_results: witness computation time,ilp_results: number of witnesses,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: Resilience,ilp_results: error,ilp_results_600: witness computation time,ilp_results_600: number of witnesses,ilp_results_600: Solve Time,ilp_results_600: Solver Solution Time,ilp_results_600: Resilience,ilp_results_600: error,ilp_results_60: witness computation time,ilp_results_60: number of witnesses,ilp_results_60: Solve Time,ilp_results_60: Solver Solution Time,ilp_results_60: Resilience,ilp_results_60: error,ilp_results_10: witness computation time,ilp_results_10: number of witnesses,ilp_results_10: Solve Time,ilp_results_10: Solver Solution Time,ilp_results_10: Resilience,ilp_results_10: error,flow_tuple_linearization_networkx_results: Resilience,flow_tuple_linearization_networkx_results: Solve Time,flow_tuple_linearization_lp_results: Resilience,flow_tuple_linearization_lp_results: Solve Time,flow_witness_linearization_networkx_results: Resilience,flow_witness_linearization_networkx_results: Solve Time,flow_witness_linearization_lp_results: Resilience,flow_witness_linearization_lp_results: Solve Time
1681404466.206496,3Star,500,1681404423.237346,2.506012024048096,0.5,6.0,500,320,False,0,x86_64,0.08915086835622787,1,0.05441468209028244,0.05388689041137695,1,1.0,,0.0923023447394371,1,0.050746627151966095,0.050492286682128906,1.0,,0.09818568453192711,1,0.05590761452913284,0.05564570426940918,1.0,,0.09454335272312164,1,0.055415257811546326,0.055159568786621094,1.0,,0.08904341608285904,1,0.0538230799138546,0.053574323654174805,1.0,,1.0,0.02350616082549095,1.0,0.16787657514214516,1.0,0.048199061304330826,1.0,1.1980919502675533
1681404467.646911,3Star,500,1681404420.305546,2.461923847695391,0.5,6.0,500,289,False,0,x86_64,0.059560250490903854,1,0.05009153112769127,0.04986381530761719,1,1.0,,0.06203584000468254,1,0.048003360629081726,0.047773122787475586,1.0,,0.06280786916613579,1,0.05088614299893379,0.05066490173339844,1.0,,0.06119295954704285,1,0.04823748767375946,0.0480349063873291,1.0,,0.060507725924253464,1,0.04466390237212181,0.044464111328125,1.0,,1.0,0.024638481438159943,1.0,0.13221020996570587,1.0,0.04720831289887428,1.0,0.9103635475039482
1681404471.36022,3Star,500,1681404420.305546,2.472945891783567,0.5,6.0,500,297,False,0,x86_64,0.06081124395132065,1,0.04307853803038597,0.042569637298583984,1,1.0,,0.062381137162446976,1,0.04794842749834061,0.04774117469787598,1.0,,0.06145111471414566,1,0.046564601361751556,0.04635763168334961,1.0,,0.06189648061990738,1,0.04640636965632439,0.046186208724975586,1.0,,0.06154419854283333,1,0.04699989780783653,0.04678153991699219,1.0,,1.0,0.024066217243671417,1.0,0.13261323422193527,1.0,0.04734448716044426,1.0,0.3140397183597088
1681404471.173732,3Star,500,1681404422.040995,2.6713426853707416,0.5,6.0,500,469,False,0,x86_64,0.06389132514595985,1,0.06259411573410034,0.062401771545410156,1,1.0,,0.0643756203353405,1,0.06291774660348892,0.06271791458129883,1.0,,0.06461527571082115,1,0.04228489100933075,0.04208683967590332,1.0,,0.06420455873012543,1,0.0411304347217083,0.040923357009887695,1.0,,0.0651322528719902,1,0.04076191782951355,0.04056072235107422,1.0,,1.0,0.01953018084168434,1.0,0.14177053794264793,1.0,0.038400132209062576,1.0,0.27070628106594086
1681404471.234417,3Star,500,1681404423.237346,2.517034068136273,0.5,6.0,500,328,False,0,x86_64,0.08498330414295197,1,0.05571823939681053,0.05546879768371582,1,1.0,,0.09260981529951096,1,0.054446931928396225,0.0541841983795166,1.0,,0.07271477952599525,1,0.04667888209223747,0.04643821716308594,1.0,,0.09119018912315369,1,0.07866733148694038,0.0784311294555664,1.0,,0.07151608914136887,1,0.05199572071433067,0.051764726638793945,1.0,,1.0,0.025617681443691254,1.0,0.15223781391978264,1.0,0.04724838212132454,1.0,0.3543781638145447
1681404474.666607,3Star,500,1681404420.305546,2.4839679358717435,0.5,6.0,500,304,False,0,x86_64,0.07055916264653206,1,0.05345014110207558,0.053215980529785156,1,1.0,,0.07292883843183517,1,0.049147848039865494,0.048920392990112305,1.0,,0.08069069311022758,1,0.04999161511659622,0.04977607727050781,1.0,,0.07074832543730736,1,0.050711195915937424,0.05048727989196777,1.0,,0.07172666117548943,1,0.05244658142328262,0.05222201347351074,1.0,,1.0,0.025713786482810974,1.0,0.15432174503803253,1.0,0.049151044338941574,1.0,0.3055216856300831
1681404474.767776,3Star,500,1681404422.040995,2.682364729458918,0.5,6.0,500,481,False,0,x86_64,0.06208077445626259,1,0.05870893970131874,0.05851006507873535,1,1.0,,0.06699126586318016,1,0.06118576228618622,0.0609898567199707,1.0,,0.06622181832790375,1,0.0562254898250103,0.0560307502746582,1.0,,0.06714379414916039,1,0.052320629358291626,0.05213141441345215,1.0,,0.06563862785696983,1,0.049227274954319,0.0490264892578125,1.0,,1.0,0.019680913537740707,1.0,0.12265932932496071,1.0,0.038370609283447266,1.0,0.26742956414818764
1681404475.407475,3Star,500,1681404423.237346,2.528056112224449,0.5,6.0,500,337,False,0,x86_64,0.09221439063549042,2,0.054177284240722656,0.0539250373840332,2,2.0,,0.09524137154221535,2,0.05189814791083336,0.05164480209350586,2.0,,0.09027379751205444,2,0.05257105454802513,0.05231761932373047,2.0,,0.10620370134711266,2,0.05410575866699219,0.05357503890991211,2.0,,0.06969814375042915,2,0.05218907445669174,0.05195498466491699,2.0,,2.0,0.02887915074825287,2.0,0.16090087592601776,2.0,0.0531499981880188,2.0,0.3306552432477474
1681404478.202706,3Star,500,1681404420.305546,2.49498997995992,0.5,6.0,500,312,False,0,x86_64,0.07183412462472916,1,0.051464494317770004,0.050954341888427734,1,1.0,,0.07440013438463211,1,0.04752218723297119,0.04729962348937988,1.0,,0.07400501146912575,1,0.050884731113910675,0.05064868927001953,1.0,,0.07483525201678276,1,0.050950948148965836,0.05072474479675293,1.0,,0.07535230740904808,1,0.05394697189331055,0.05371856689453125,1.0,,1.0,0.026798725128173828,1.0,0.14725543186068535,1.0,0.05037922412157059,1.0,0.3160131685435772
1681404478.356848,3Star,500,1681404422.040995,2.693386773547094,0.5,6.0,500,493,False,0,x86_64,0.06104908138513565,1,0.043154552578926086,0.04295754432678223,1,1.0,,0.06484248489141464,1,0.046270642429590225,0.046071529388427734,1.0,,0.06593907624483109,1,0.04076405614614487,0.040556907653808594,1.0,,0.06444817408919334,1,0.04172290861606598,0.04151797294616699,1.0,,0.06697900965809822,1,0.04034673422574997,0.040151119232177734,1.0,,1.0,0.01957450807094574,1.0,0.13450982421636581,1.0,0.03877117857336998,1.0,0.26794740557670593
1681404479.648628,3Star,500,1681404423.237346,2.5390781563126255,0.5,6.0,500,346,False,0,x86_64,0.09486731886863708,2,0.05285084620118141,0.05228018760681152,2,2.0,,0.10083865001797676,2,0.05473480001091957,0.05446577072143555,2.0,,0.09362821280956268,2,0.05250868573784828,0.052231788635253906,2.0,,0.09724274650216103,2,0.053343020379543304,0.053076982498168945,2.0,,0.09135917574167252,2,0.05193553864955902,0.05168628692626953,2.0,,2.0,0.029558394104242325,2.0,0.1680547147989273,2.0,0.054914187639951706,2.0,0.3424915447831154
1681404481.908904,3Star,500,1681404422.040995,2.7044088176352705,0.5,6.0,500,506,False,0,x86_64,0.06303352117538452,1,0.04448254778981209,0.044280052185058594,1,1.0,,0.06587604805827141,1,0.04424101486802101,0.04403281211853027,1.0,,0.06428617984056473,1,0.04434899240732193,0.044156551361083984,1.0,,0.06530167162418365,1,0.04265492409467697,0.0424504280090332,1.0,,0.06486805900931358,1,0.041103169322013855,0.040900230407714844,1.0,,1.0,0.020117923617362976,1.0,0.12782860547304153,1.0,0.03866769000887871,1.0,0.2607390582561493
1681404481.892167,3Star,500,1681404420.305546,2.506012024048096,0.5,6.0,500,320,False,0,x86_64,0.08133387938141823,1,0.05257584899663925,0.05206871032714844,1,1.0,,0.07624440640211105,1,0.0484529584646225,0.048224449157714844,1.0,,0.08400245383381844,1,0.04779994487762451,0.04756951332092285,1.0,,0.0801699347794056,1,0.05092787370085716,0.050699710845947266,1.0,,0.07390853762626648,1,0.05017770454287529,0.04994058609008789,1.0,,1.0,0.025738436728715897,1.0,0.14803585410118103,1.0,0.04712508246302605,1.0,0.32162873819470406
1681404484.236848,3Star,500,1681404423.237346,2.5501002004008018,0.5,6.0,500,354,False,0,x86_64,0.09170784801244736,2,0.0954584926366806,0.09521365165710449,2,2.0,,0.08200929686427116,2,0.05615104362368584,0.05591583251953125,2.0,,0.10668469220399857,2,0.0598202608525753,0.05956315994262695,2.0,,0.11026956513524055,2,0.05638939142227173,0.05594205856323242,2.0,,0.10694608837366104,2,0.06039904057979584,0.0601351261138916,2.0,,2.0,0.027809742838144302,2.0,0.19053824990987778,2.0,0.053662337362766266,2.0,0.32246632501482964
1681404485.501389,3Star,500,1681404422.040995,2.715430861723447,0.5,6.0,500,519,False,0,x86_64,0.06302738934755325,1,0.04295407608151436,0.0427556037902832,1,1.0,,0.06531273946166039,1,0.04542523995041847,0.0452275276184082,1.0,,0.0662604346871376,1,0.040839821100234985,0.040627479553222656,1.0,,0.06611967831850052,1,0.043702397495508194,0.04350018501281738,1.0,,0.042255938053131104,1,0.03433031216263771,0.03417778015136719,1.0,,1.0,0.020147714763879776,1.0,0.13503574579954147,1.0,0.039688095450401306,1.0,0.256916131824255
1681404485.624096,3Star,500,1681404420.305546,2.517034068136273,0.5,6.0,500,328,False,0,x86_64,0.0795063003897667,1,0.055476319044828415,0.05499434471130371,1,1.0,,0.07383067533373833,1,0.04772995784878731,0.0475163459777832,1.0,,0.07923129200935364,1,0.05296728387475014,0.05274391174316406,1.0,,0.07762674242258072,1,0.05145768076181412,0.05123329162597656,1.0,,0.07754886522889137,1,0.05143236741423607,0.05121207237243652,1.0,,1.0,0.02480267360806465,1.0,0.15464428812265396,1.0,0.047128431499004364,1.0,0.30566272884607315
1681404489.125593,3Star,500,1681404422.040995,2.7264529058116236,0.5,6.0,500,532,False,0,x86_64,0.061820872128009796,1,0.04658804461359978,0.046393394470214844,1,1.0,,0.06535535305738449,1,0.04438629746437073,0.04419231414794922,1.0,,0.06557530909776688,1,0.04545434191823006,0.045253753662109375,1.0,,0.06500468030571938,1,0.04604702070355415,0.04584312438964844,1.0,,0.060113921761512756,1,0.04414782300591469,0.04395031929016113,1.0,,1.0,0.020035099238157272,1.0,0.14314264804124832,1.0,0.04019608348608017,1.0,0.2702985666692257
1681404488.701216,3Star,500,1681404423.237346,2.561122244488978,0.5,6.0,500,364,False,0,x86_64,0.07217975333333015,2,0.057679932564496994,0.057192087173461914,2,2.0,,0.08834429085254669,2,0.05126571282744408,0.05097174644470215,2.0,,0.07702324166893959,2,0.048437848687171936,0.04820823669433594,2.0,,0.08900972828269005,2,0.05173845216631889,0.05148744583129883,2.0,,0.08942637220025063,2,0.05263251066207886,0.05237698554992676,2.0,,2.0,0.027140915393829346,2.0,0.1667126640677452,2.0,0.0525614395737648,2.0,0.32464245334267616
1681404489.426826,3Star,500,1681404420.305546,2.528056112224449,0.5,6.0,500,337,False,0,x86_64,0.08468732982873917,1,0.05241395905613899,0.05187201499938965,1,1.0,,0.08041473850607872,1,0.04917271435260773,0.04895353317260742,1.0,,0.07811811566352844,1,0.05193767324090004,0.05171966552734375,1.0,,0.0785888060927391,1,0.05072490870952606,0.05049562454223633,1.0,,0.07793999090790749,1,0.05096221715211868,0.05073380470275879,1.0,,1.0,0.02506263554096222,1.0,0.1542714685201645,1.0,0.04818040132522583,1.0,0.3160908445715904
1681404493.266404,3Star,500,1681404420.305546,2.5390781563126255,0.5,6.0,500,346,False,0,x86_64,0.08001140505075455,1,0.052388180047273636,0.051857948303222656,1,1.0,,0.07939885556697845,1,0.05088018253445625,0.050657033920288086,1.0,,0.07917039841413498,1,0.05048675835132599,0.05026388168334961,1.0,,0.07929795235395432,1,0.05205933004617691,0.0518341064453125,1.0,,0.07920702546834946,1,0.05221506580710411,0.05198025703430176,1.0,,1.0,0.024808213114738464,1.0,0.15252543613314629,1.0,0.04731212928891182,1.0,0.2872934564948082
1681404493.011364,3Star,500,1681404422.040995,2.7374749498998,0.5,6.0,500,546,False,0,x86_64,0.061763983219861984,1,0.043697163462638855,0.0435030460357666,1,1.0,,0.06328098103404045,1,0.047061510384082794,0.04686141014099121,1.0,,0.06488512828946114,1,0.04597436264157295,0.04577183723449707,1.0,,0.06541399285197258,1,0.04315824806690216,0.04295706748962402,1.0,,0.06591359153389931,1,0.04392754286527634,0.04372882843017578,1.0,,1.0,0.02036917582154274,1.0,0.13186676800251007,1.0,0.039568427950143814,1.0,0.2777191773056984
1681404493.131789,3Star,500,1681404423.237346,2.5721442885771544,0.5,6.0,500,373,False,0,x86_64,0.06976814195513725,2,0.05528969317674637,0.055051565170288086,2,2.0,,0.08836880326271057,2,0.05223400145769119,0.05195283889770508,2.0,,0.07602409273386002,2,0.050091687589883804,0.04986286163330078,2.0,,0.08622261136770248,2,0.055261533707380295,0.055021047592163086,2.0,,0.09871970117092133,2,0.05456867814064026,0.053963422775268555,2.0,,2.0,0.02786419540643692,2.0,0.16242415830492973,2.0,0.0511590801179409,2.0,0.33160679414868355
1681404496.765447,3Star,500,1681404420.305546,2.5501002004008018,0.5,6.0,500,354,False,0,x86_64,0.05748903378844261,1,0.04721025377511978,0.04699230194091797,1,1.0,,0.061661433428525925,1,0.047066837549209595,0.04685378074645996,1.0,,0.06096749007701874,1,0.04355985298752785,0.043338775634765625,1.0,,0.05984954163432121,1,0.04636422544717789,0.04614758491516113,1.0,,0.06295499578118324,1,0.04364321380853653,0.04341626167297363,1.0,,1.0,0.024561908096075058,1.0,0.14054925739765167,1.0,0.04632183909416199,1.0,0.28161588311195374
1681404496.936788,3Star,500,1681404422.040995,2.748496993987976,0.5,6.0,500,560,False,0,x86_64,0.06180562824010849,2,0.04323290288448334,0.04303622245788574,2,2.0,,0.06481857970356941,2,0.04319930821657181,0.042999982833862305,2.0,,0.06316833943128586,2,0.0414186455309391,0.04120993614196777,2.0,,0.06546586379408836,2,0.04083321988582611,0.04063868522644043,2.0,,0.06501585245132446,2,0.04156077280640602,0.04136061668395996,2.0,,2.0,0.022250380367040634,2.0,0.1322147436439991,2.0,0.043619804084300995,2.0,0.2738943472504616
1681404497.485005,3Star,500,1681404423.237346,2.5831663326653307,0.5,6.0,500,382,False,0,x86_64,0.08091462031006813,2,0.05334853380918503,0.05282711982727051,2,2.0,,0.09370958060026169,2,0.07314733415842056,0.07291555404663086,2.0,,0.07427437976002693,2,0.053369827568531036,0.053130149841308594,2.0,,0.08940087631344795,2,0.05252795293927193,0.0522770881652832,2.0,,0.0913364477455616,2,0.05383653938770294,0.05357623100280762,2.0,,2.0,0.02772517129778862,2.0,0.1700177900493145,2.0,0.055533554404973984,2.0,0.33544912561774254
1681404500.001186,3Star,500,1681404420.305546,2.561122244488978,0.5,6.0,500,364,False,0,x86_64,0.06155310571193695,1,0.046963535249233246,0.0464787483215332,1,1.0,,0.05522339418530464,1,0.045566704124212265,0.04532194137573242,1.0,,0.06193946301937103,1,0.048948824405670166,0.048738956451416016,1.0,,0.06266513094305992,1,0.04669932648539543,0.04649472236633301,1.0,,0.06204056367278099,1,0.04309414327144623,0.04288125038146973,1.0,,1.0,0.025173287838697433,1.0,0.1620427444577217,1.0,0.05069151520729065,1.0,0.3096958287060261
1681404500.998589,3Star,500,1681404422.040995,2.7595190380761525,0.5,6.0,500,574,False,0,x86_64,0.062150467187166214,2,0.04466783255338669,0.04444694519042969,2,2.0,,0.064732126891613,2,0.0409938208758831,0.0407869815826416,2.0,,0.06702578440308571,2,0.042163725942373276,0.04196333885192871,2.0,,0.06837385520339012,2,0.04170231893658638,0.04150533676147461,2.0,,0.06610589846968651,2,0.041191477328538895,0.04098629951477051,2.0,,2.0,0.022728092968463898,2.0,0.1408640332520008,2.0,0.04371865838766098,2.0,0.41297538951039314
1681404501.848236,3Star,500,1681404423.237346,2.594188376753507,0.5,6.0,500,392,False,0,x86_64,0.0710742250084877,2,0.04834980145096779,0.04785656929016113,2,2.0,,0.08146051689982414,2,0.052173011004924774,0.051923274993896484,2.0,,0.08193379640579224,2,0.04823366552591324,0.04801368713378906,2.0,,0.07850693166255951,2,0.05102497711777687,0.05079817771911621,2.0,,0.09068060666322708,2,0.05242767557501793,0.052187204360961914,2.0,,2.0,0.03004692867398262,2.0,0.16586783528327942,2.0,0.05382084846496582,2.0,0.33353691920638084
1681404503.688483,3Star,500,1681404420.305546,2.5721442885771544,0.5,6.0,500,373,False,0,x86_64,0.08204593509435654,1,0.05174380540847778,0.05122494697570801,1,1.0,,0.0716085396707058,1,0.04540546238422394,0.045177459716796875,1.0,,0.07335809618234634,1,0.04561756178736687,0.045388221740722656,1.0,,0.07520680502057076,1,0.05346209183335304,0.05324554443359375,1.0,,0.0705966167151928,1,0.04819200932979584,0.047955989837646484,1.0,,1.0,0.02639346569776535,1.0,0.15902572870254517,1.0,0.05071112513542175,1.0,0.31871322914958
1681404505.433055,3Star,500,1681404422.040995,2.770541082164329,0.5,6.0,500,589,False,0,x86_64,0.0637052059173584,3,0.05751200392842293,0.05732083320617676,2,2.0,,0.06677176430821419,3,0.061939556151628494,0.061745643615722656,2.0,,0.06615674123167992,3,0.060499608516693115,0.060303449630737305,2.0,,0.06658230721950531,3,0.06114024296402931,0.060927629470825195,2.0,,0.06817805767059326,3,0.059069592505693436,0.05886960029602051,2.0,,2.0,0.02528279647231102,2.0,0.13487812504172325,2.0,0.044521018862724304,2.0,0.2699255757033825
1681404506.206403,3Star,500,1681404423.237346,2.6052104208416833,0.5,6.0,500,402,False,0,x86_64,0.08050598204135895,2,0.05226748064160347,0.05203843116760254,2,2.0,,0.06997984647750854,2,0.061475884169340134,0.06077408790588379,2.0,,0.08816078305244446,2,0.05293082445859909,0.05271291732788086,2.0,,0.07901230826973915,2,0.05457456409931183,0.054306745529174805,2.0,,0.08431851863861084,2,0.05365968495607376,0.05342578887939453,2.0,,2.0,0.029112283140420914,2.0,0.16811148822307587,2.0,0.05395728722214699,2.0,0.3256613463163376
1681404507.460564,3Star,500,1681404420.305546,2.5831663326653307,0.5,6.0,500,382,False,0,x86_64,0.0721895694732666,1,0.050280679017305374,0.050040483474731445,1,1.0,,0.07538843154907227,1,0.053201962262392044,0.05298018455505371,1.0,,0.08833057805895805,1,0.053071267902851105,0.05257916450500488,1.0,,0.07654540613293648,1,0.04824266582727432,0.04801297187805176,1.0,,0.07757870107889175,1,0.05323720723390579,0.05300116539001465,1.0,,1.0,0.025871295481920242,1.0,0.15358050167560577,1.0,0.05085468664765358,1.0,0.3049081042408943
1681404509.683413,3Star,500,1681404482.514128,2.715430861723447,0.5,6.0,500,519,False,0,x86_64,0.042048584669828415,2,0.05356685072183609,0.05152392387390137,2,2.0,,0.046775780618190765,2,0.05263645946979523,0.052455902099609375,2.0,,0.04609111696481705,2,0.055070530623197556,0.05491495132446289,2.0,,0.042312197387218475,2,0.053058329969644547,0.05290865898132324,2.0,,0.04355523735284805,2,0.06249089539051056,0.06226634979248047,2.0,,2.0,0.018525399267673492,2.0,0.15367219597101212,2.0,0.02939218282699585,2.0,0.3323889225721359
1681404509.897038,3Star,500,1681404422.040995,2.781563126252505,0.5,6.0,500,604,False,0,x86_64,0.06131473556160927,4,0.04368193447589874,0.04348421096801758,3,3.0,,0.06479527801275253,4,0.03986956179141998,0.039708852767944336,3.0,,0.06509632989764214,4,0.041657477617263794,0.04145526885986328,3.0,,0.06682808697223663,4,0.043450482189655304,0.04324698448181152,3.0,,0.0667901448905468,4,0.04640284925699234,0.046202898025512695,3.0,,3.0,0.02330336719751358,3.0,0.13759928941726685,3.0,0.04911499470472336,3.0,0.2733002156019211
1681404510.641031,3Star,500,1681404423.237346,2.61623246492986,0.5,6.0,500,413,False,0,x86_64,0.07082400843501091,2,0.05245847627520561,0.05197548866271973,2,2.0,,0.08557702228426933,2,0.05276193469762802,0.05251598358154297,2.0,,0.07972261682152748,2,0.048281051218509674,0.0480496883392334,2.0,,0.08376861736178398,2,0.051890868693590164,0.05164217948913574,2.0,,0.08988047018647194,2,0.06370624899864197,0.06344008445739746,2.0,,2.0,0.026175566017627716,2.0,0.1667519547045231,2.0,0.05422060564160347,2.0,0.3487693816423416
1681404511.348799,3Star,500,1681404420.305546,2.594188376753507,0.5,6.0,500,392,False,0,x86_64,0.07395216450095177,1,0.06661423295736313,0.06638407707214355,1,1.0,,0.08601020276546478,1,0.05431783199310303,0.05379986763000488,1.0,,0.0781014934182167,1,0.05136166885495186,0.05112648010253906,1.0,,0.07451581954956055,1,0.05242535471916199,0.052179574966430664,1.0,,0.07795364409685135,1,0.054051559418439865,0.053844451904296875,1.0,,1.0,0.025279846042394638,1.0,0.15636442974209785,1.0,0.048396963626146317,1.0,0.3148174621164799
